Source File,Public ID,Organization,Availability,System Name,CPU,Processors per node,Total Processors,GPU,GPU Raw,GPU Form Factor,GPU Memory,Accelerator Model Name,Total Accelerators,Division/Power,# of Nodes,Accelerators per node,Benchmark,Benchmark Model,Scenario,Metric,Value
Table - Inference (2).csv,2.0-022,Dell,Available Cloud,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1,1,NVIDIA A2,NVIDIA A2,,,NVIDIA A2,1,Closed - Power,1,1,Inference,RNN-T,Offline,System Watts,306.5
Table - Inference (2).csv,2.0-022,Dell,Available Cloud,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1,1,NVIDIA A2,NVIDIA A2,,,NVIDIA A2,1,Closed - Power,1,1,Inference,RNN-T,Server,queries/s,652.49
Table - Inference (2).csv,2.0-022,Dell,Available Cloud,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1,1,NVIDIA A2,NVIDIA A2,,,NVIDIA A2,1,Closed - Power,1,1,Inference,RNN-T,Server,System Watts,305.54
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,3D U-Net-99.0,Offline,samples/s,22.83
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,3D U-Net-99.0,Offline,System Watts,3378.85
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,3D U-Net-99.9,Offline,samples/s,22.83
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,3D U-Net-99.9,Offline,System Watts,3378.85
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,BERT-99.0,Offline,samples/s,23898.3
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,BERT-99.0,Offline,System Watts,3419.12
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,BERT-99.0,Server,queries/s,16489.7
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,BERT-99.0,Server,System Watts,3373.14
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,samples/s,11883.2
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,System Watts,3431.66
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,BERT-99.9,Server,queries/s,8244.89
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,BERT-99.9,Server,System Watts,3409.41
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,DLRM-99.0,Offline,samples/s,2124460.0
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,DLRM-99.0,Offline,System Watts,3266.61
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,DLRM-99.0,Server,queries/s,1400980.0
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,DLRM-99.0,Server,System Watts,3067.57
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,DLRM-99.9,Offline,samples/s,2124460.0
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,DLRM-99.9,Offline,System Watts,3266.61
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,DLRM-99.9,Server,queries/s,1400980.0
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,DLRM-99.9,Server,System Watts,3067.57
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,RNN-T,Offline,samples/s,97064.5
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,RNN-T,Offline,System Watts,3419.55
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,RNN-T,Server,queries/s,81993.6
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM4,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,RNN-T,Server,System Watts,3393.75
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,BERT-99.0,Offline,samples/s,10045.8
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,BERT-99.0,Offline,System Watts,1371.41
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,BERT-99.0,Server,queries/s,9594.98
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,BERT-99.0,Server,System Watts,1361.9
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,BERT-99.9,Offline,samples/s,4629.87
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,BERT-99.9,Offline,System Watts,1203.72
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,BERT-99.9,Server,queries/s,4448.17
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,BERT-99.9,Server,System Watts,1215.17
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,ResNet,Offline,samples/s,311873.0
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,ResNet,Offline,System Watts,1532.39
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,ResNet,Server,queries/s,265029.0
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,ResNet,Server,System Watts,1348.78
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,SSD-Large,Offline,samples/s,6155.78
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,SSD-Large,Offline,System Watts,1507.1
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,SSD-Large,Server,queries/s,6078.03
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,SSD-Large,Server,System Watts,1493.62
Table - Inference (2).csv,2.0-053,Krai,Available Cloud,Gigabyte R282-Z93 (5x QAIC100; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5,Closed - Power,1,5,Inference,BERT-99.0,Offline,samples/s,3142.52
Table - Inference (2).csv,2.0-053,Krai,Available Cloud,Gigabyte R282-Z93 (5x QAIC100; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5,Closed - Power,1,5,Inference,BERT-99.0,Offline,System Watts,438.99
Table - Inference (2).csv,2.0-053,Krai,Available Cloud,Gigabyte R282-Z93 (5x QAIC100; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5,Closed - Power,1,5,Inference,BERT-99.0,Server,queries/s,2848.1
Table - Inference (2).csv,2.0-053,Krai,Available Cloud,Gigabyte R282-Z93 (5x QAIC100; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5,Closed - Power,1,5,Inference,BERT-99.0,Server,System Watts,424.31
Table - Inference (2).csv,2.0-053,Krai,Available Cloud,Gigabyte R282-Z93 (5x QAIC100; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5,Closed - Power,1,5,Inference,BERT-99.9,Offline,samples/s,1448.92
Table - Inference (2).csv,2.0-053,Krai,Available Cloud,Gigabyte R282-Z93 (5x QAIC100; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5,Closed - Power,1,5,Inference,BERT-99.9,Offline,System Watts,407.98
Table - Inference (2).csv,2.0-053,Krai,Available Cloud,Gigabyte R282-Z93 (5x QAIC100; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5,Closed - Power,1,5,Inference,BERT-99.9,Server,queries/s,1300.33
Table - Inference (2).csv,2.0-053,Krai,Available Cloud,Gigabyte R282-Z93 (5x QAIC100; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5,Closed - Power,1,5,Inference,BERT-99.9,Server,System Watts,397.71
Table - Inference (2).csv,2.0-053,Krai,Available Cloud,Gigabyte R282-Z93 (5x QAIC100; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5,Closed - Power,1,5,Inference,ResNet,Offline,samples/s,97527.3
Table - Inference (2).csv,2.0-053,Krai,Available Cloud,Gigabyte R282-Z93 (5x QAIC100; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5,Closed - Power,1,5,Inference,ResNet,Offline,System Watts,491.46
Table - Inference (2).csv,2.0-053,Krai,Available Cloud,Gigabyte R282-Z93 (5x QAIC100; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5,Closed - Power,1,5,Inference,ResNet,Server,queries/s,94996.9
Table - Inference (2).csv,2.0-053,Krai,Available Cloud,Gigabyte R282-Z93 (5x QAIC100; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5,Closed - Power,1,5,Inference,ResNet,Server,System Watts,484.51
Table - Inference (2).csv,2.0-053,Krai,Available Cloud,Gigabyte R282-Z93 (5x QAIC100; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5,Closed - Power,1,5,Inference,SSD-Large,Offline,samples/s,1927.75
Table - Inference (2).csv,2.0-053,Krai,Available Cloud,Gigabyte R282-Z93 (5x QAIC100; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5,Closed - Power,1,5,Inference,SSD-Large,Offline,System Watts,479.15
Table - Inference (2).csv,2.0-053,Krai,Available Cloud,Gigabyte R282-Z93 (5x QAIC100; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5,Closed - Power,1,5,Inference,SSD-Large,Server,queries/s,1849.43
Table - Inference (2).csv,2.0-053,Krai,Available Cloud,Gigabyte R282-Z93 (5x QAIC100; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5,Closed - Power,1,5,Inference,SSD-Large,Server,System Watts,466.62
Table - Inference (2).csv,2.0-054,Krai,Available Cloud,Gigabyte R282-Z93 (8x QAIC100),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,BERT-99.0,Offline,samples/s,5745.17
Table - Inference (2).csv,2.0-054,Krai,Available Cloud,Gigabyte R282-Z93 (8x QAIC100),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,BERT-99.0,Offline,System Watts,794.3
Table - Inference (2).csv,2.0-054,Krai,Available Cloud,Gigabyte R282-Z93 (8x QAIC100),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,BERT-99.0,Server,queries/s,5511.75
Table - Inference (2).csv,2.0-054,Krai,Available Cloud,Gigabyte R282-Z93 (8x QAIC100),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,BERT-99.0,Server,System Watts,790.62
Table - Inference (2).csv,2.0-054,Krai,Available Cloud,Gigabyte R282-Z93 (8x QAIC100),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,samples/s,2906.84
Table - Inference (2).csv,2.0-054,Krai,Available Cloud,Gigabyte R282-Z93 (8x QAIC100),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,System Watts,740.28
Table - Inference (2).csv,2.0-054,Krai,Available Cloud,Gigabyte R282-Z93 (8x QAIC100),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,BERT-99.9,Server,queries/s,2667.85
Table - Inference (2).csv,2.0-054,Krai,Available Cloud,Gigabyte R282-Z93 (8x QAIC100),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,BERT-99.9,Server,System Watts,723.84
Table - Inference (2).csv,2.0-054,Krai,Available Cloud,Gigabyte R282-Z93 (8x QAIC100),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,ResNet,Offline,samples/s,179188.0
Table - Inference (2).csv,2.0-054,Krai,Available Cloud,Gigabyte R282-Z93 (8x QAIC100),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,ResNet,Offline,System Watts,823.93
Table - Inference (2).csv,2.0-054,Krai,Available Cloud,Gigabyte R282-Z93 (8x QAIC100),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,ResNet,Server,queries/s,176002.0
Table - Inference (2).csv,2.0-054,Krai,Available Cloud,Gigabyte R282-Z93 (8x QAIC100),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,ResNet,Server,System Watts,828.74
