Source File,Public ID,Organization,Availability,System Name,CPU,Processors per node,Total Processors,GPU,GPU Raw,GPU Form Factor,GPU Memory,Accelerator Model Name,Total Accelerators,Division/Power,# of Nodes,Accelerators per node,Benchmark,Benchmark Model,Scenario,Metric,Value,GPU Memory GB,CPU_TDP_W,GPU_TDP_W,Total CPUs,Total GPUs,Total CPU TDP,Total GPU TDP,Total TDP,Watts / CPU+GPU TDP
Table - Inference (1).csv,1.1-051,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,BERT-99.9,Offline,System Watts,1243.31,80,225,400.0,1,4,225,1600.0,1825.0,0.6812657534246574
Table - Inference (1).csv,1.1-051,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,BERT-99.9,Server,System Watts,1263.32,80,225,400.0,1,4,225,1600.0,1825.0,0.6922301369863013
Table - Inference (1).csv,1.1-051,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,DLRM-99.0,Offline,System Watts,1254.99,80,225,400.0,1,4,225,1600.0,1825.0,0.6876657534246575
Table - Inference (1).csv,1.1-051,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,DLRM-99.0,Server,System Watts,1324.68,80,225,400.0,1,4,225,1600.0,1825.0,0.7258520547945205
Table - Inference (1).csv,1.1-051,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,DLRM-99.9,Offline,System Watts,1254.99,80,225,400.0,1,4,225,1600.0,1825.0,0.6876657534246575
Table - Inference (1).csv,1.1-051,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,DLRM-99.9,Server,System Watts,1324.68,80,225,400.0,1,4,225,1600.0,1825.0,0.7258520547945205
Table - Inference (1).csv,1.1-051,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,RNN-T,Offline,System Watts,1180.32,80,225,400.0,1,4,225,1600.0,1825.0,0.6467506849315068
Table - Inference (1).csv,1.1-051,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,RNN-T,Server,System Watts,1293.8,80,225,400.0,1,4,225,1600.0,1825.0,0.708931506849315
Table - Inference (1).csv,1.1-051,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,ResNet,Offline,System Watts,1129.2,80,225,400.0,1,4,225,1600.0,1825.0,0.6187397260273972
Table - Inference (1).csv,1.1-051,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,ResNet,Server,System Watts,1129.55,80,225,400.0,1,4,225,1600.0,1825.0,0.6189315068493151
Table - Inference (1).csv,1.1-051,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,SSD-Large,Offline,System Watts,1245.22,80,225,400.0,1,4,225,1600.0,1825.0,0.6823123287671233
Table - Inference (1).csv,1.1-051,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,SSD-Large,Server,System Watts,1237.27,80,225,400.0,1,4,225,1600.0,1825.0,0.6779561643835617
Table - Inference (1).csv,1.1-056,Qualcomm,Available Cloud,Gigabyte G292-Z43 16x QAIC100,AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,16,Closed - Power,1,16,Inference,ResNet,Offline,System Watts,1844.48,,225,75.0,2,16,450,1200.0,1650.0,1.1178666666666668
Table - Inference (1).csv,1.1-056,Qualcomm,Available Cloud,Gigabyte G292-Z43 16x QAIC100,AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,16,Closed - Power,1,16,Inference,ResNet,Server,System Watts,1790.98,,225,75.0,2,16,450,1200.0,1650.0,1.0854424242424243
Table - Inference (1).csv,1.1-056,Qualcomm,Available Cloud,Gigabyte G292-Z43 16x QAIC100,AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,16,Closed - Power,1,16,Inference,SSD-Large,Offline,System Watts,1927.84,,225,75.0,2,16,450,1200.0,1650.0,1.1683878787878788
Table - Inference (1).csv,1.1-056,Qualcomm,Available Cloud,Gigabyte G292-Z43 16x QAIC100,AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,16,Closed - Power,1,16,Inference,SSD-Large,Server,System Watts,1917.73,,225,75.0,2,16,450,1200.0,1650.0,1.162260606060606
Table - Inference (1).csv,1.1-057,Qualcomm,Available Cloud,Gigabyte G292-Z43 16x QAIC100,AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,16,Closed - Power,1,16,Inference,BERT-99.0,Offline,System Watts,1712.09,,225,75.0,2,16,450,1200.0,1650.0,1.037630303030303
Table - Inference (1).csv,1.1-057,Qualcomm,Available Cloud,Gigabyte G292-Z43 16x QAIC100,AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,16,Closed - Power,1,16,Inference,BERT-99.0,Server,System Watts,1732.29,,225,75.0,2,16,450,1200.0,1650.0,1.0498727272727273
Table - Inference (1).csv,1.1-057,Qualcomm,Available Cloud,Gigabyte G292-Z43 16x QAIC100,AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,16,Closed - Power,1,16,Inference,BERT-99.9,Offline,System Watts,1881.14,,225,75.0,2,16,450,1200.0,1650.0,1.1400848484848485
Table - Inference (1).csv,1.1-057,Qualcomm,Available Cloud,Gigabyte G292-Z43 16x QAIC100,AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,16,Closed - Power,1,16,Inference,BERT-99.9,Server,System Watts,1819.17,,225,75.0,2,16,450,1200.0,1650.0,1.1025272727272728
Table - Inference (1).csv,1.1-058,Qualcomm,Available Cloud,Gigabyte R282-Z93 8x QAIC100,AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,8,Closed - Power,1,8,Inference,ResNet,Offline,System Watts,857.29,,120,75.0,2,8,240,600.0,840.0,1.0205833333333334
Table - Inference (1).csv,1.1-058,Qualcomm,Available Cloud,Gigabyte R282-Z93 8x QAIC100,AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,8,Closed - Power,1,8,Inference,ResNet,Server,System Watts,812.05,,120,75.0,2,8,240,600.0,840.0,0.9667261904761905
Table - Inference (1).csv,1.1-058,Qualcomm,Available Cloud,Gigabyte R282-Z93 8x QAIC100,AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,8,Closed - Power,1,8,Inference,SSD-Large,Offline,System Watts,862.79,,120,75.0,2,8,240,600.0,840.0,1.0271309523809524
Table - Inference (1).csv,1.1-058,Qualcomm,Available Cloud,Gigabyte R282-Z93 8x QAIC100,AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,8,Closed - Power,1,8,Inference,SSD-Large,Server,System Watts,840.13,,120,75.0,2,8,240,600.0,840.0,1.000154761904762
Table - Inference (1).csv,1.1-059,Qualcomm,Available Cloud,Gigabyte R282-Z93 8x QAIC100,AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,8,Closed - Power,1,8,Inference,BERT-99.0,Offline,System Watts,776.3,,120,75.0,2,8,240,600.0,840.0,0.9241666666666666
Table - Inference (1).csv,1.1-059,Qualcomm,Available Cloud,Gigabyte R282-Z93 8x QAIC100,AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,8,Closed - Power,1,8,Inference,BERT-99.0,Server,System Watts,765.17,,120,75.0,2,8,240,600.0,840.0,0.9109166666666666
Table - Inference (1).csv,1.1-059,Qualcomm,Available Cloud,Gigabyte R282-Z93 8x QAIC100,AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,System Watts,841.44,,120,75.0,2,8,240,600.0,840.0,1.0017142857142858
Table - Inference (1).csv,1.1-059,Qualcomm,Available Cloud,Gigabyte R282-Z93 8x QAIC100,AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,8,Closed - Power,1,8,Inference,BERT-99.9,Server,System Watts,763.92,,120,75.0,2,8,240,600.0,840.0,0.9094285714285714
Table - Inference (2).csv,2.0-020,Dell,Available Cloud,Dell PowerEdge XE8545 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,ResNet,Offline,System Watts,1385.61,80,280,400.0,2,4,560,1600.0,2160.0,0.6414861111111111
Table - Inference (2).csv,2.0-020,Dell,Available Cloud,Dell PowerEdge XE8545 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,ResNet,Server,System Watts,1413.78,80,280,400.0,2,4,560,1600.0,2160.0,0.6545277777777778
Table - Inference (2).csv,2.0-022,Dell,Available Cloud,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1,1,NVIDIA A2,NVIDIA A2,,,NVIDIA A2,1,Closed - Power,1,1,Inference,BERT-99.0,Offline,System Watts,302.86,,185,60.0,1,1,185,60.0,245.0,1.2361632653061225
Table - Inference (2).csv,2.0-022,Dell,Available Cloud,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1,1,NVIDIA A2,NVIDIA A2,,,NVIDIA A2,1,Closed - Power,1,1,Inference,BERT-99.0,Server,System Watts,279.35,,185,60.0,1,1,185,60.0,245.0,1.140204081632653
Table - Inference (2).csv,2.0-022,Dell,Available Cloud,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1,1,NVIDIA A2,NVIDIA A2,,,NVIDIA A2,1,Closed - Power,1,1,Inference,BERT-99.9,Offline,System Watts,293.02,,185,60.0,1,1,185,60.0,245.0,1.196
Table - Inference (2).csv,2.0-022,Dell,Available Cloud,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1,1,NVIDIA A2,NVIDIA A2,,,NVIDIA A2,1,Closed - Power,1,1,Inference,BERT-99.9,Server,System Watts,222.3,,185,60.0,1,1,185,60.0,245.0,0.9073469387755102
Table - Inference (2).csv,2.0-022,Dell,Available Cloud,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1,1,NVIDIA A2,NVIDIA A2,,,NVIDIA A2,1,Closed - Power,1,1,Inference,DLRM-99.0,Offline,System Watts,293.3,,185,60.0,1,1,185,60.0,245.0,1.1971428571428573
Table - Inference (2).csv,2.0-022,Dell,Available Cloud,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1,1,NVIDIA A2,NVIDIA A2,,,NVIDIA A2,1,Closed - Power,1,1,Inference,DLRM-99.0,Server,System Watts,219.9,,185,60.0,1,1,185,60.0,245.0,0.8975510204081633
Table - Inference (2).csv,2.0-022,Dell,Available Cloud,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1,1,NVIDIA A2,NVIDIA A2,,,NVIDIA A2,1,Closed - Power,1,1,Inference,DLRM-99.9,Offline,System Watts,293.3,,185,60.0,1,1,185,60.0,245.0,1.1971428571428573
Table - Inference (2).csv,2.0-022,Dell,Available Cloud,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1,1,NVIDIA A2,NVIDIA A2,,,NVIDIA A2,1,Closed - Power,1,1,Inference,DLRM-99.9,Server,System Watts,219.9,,185,60.0,1,1,185,60.0,245.0,0.8975510204081633
Table - Inference (2).csv,2.0-022,Dell,Available Cloud,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1,1,NVIDIA A2,NVIDIA A2,,,NVIDIA A2,1,Closed - Power,1,1,Inference,RNN-T,Offline,System Watts,306.5,,185,60.0,1,1,185,60.0,245.0,1.2510204081632652
Table - Inference (2).csv,2.0-022,Dell,Available Cloud,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1,1,NVIDIA A2,NVIDIA A2,,,NVIDIA A2,1,Closed - Power,1,1,Inference,RNN-T,Server,System Watts,305.54,,185,60.0,1,1,185,60.0,245.0,1.2471020408163267
Table - Inference (2).csv,2.0-022,Dell,Available Cloud,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1,1,NVIDIA A2,NVIDIA A2,,,NVIDIA A2,1,Closed - Power,1,1,Inference,ResNet,Offline,System Watts,281.15,,185,60.0,1,1,185,60.0,245.0,1.1475510204081631
Table - Inference (2).csv,2.0-022,Dell,Available Cloud,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1,1,NVIDIA A2,NVIDIA A2,,,NVIDIA A2,1,Closed - Power,1,1,Inference,ResNet,Server,System Watts,230.23,,185,60.0,1,1,185,60.0,245.0,0.9397142857142857
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,3D U-Net-99.0,Offline,System Watts,3378.85,40,195,400.0,2,8,390,3200.0,3590.0,0.9411838440111421
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,3D U-Net-99.9,Offline,System Watts,3378.85,40,195,400.0,2,8,390,3200.0,3590.0,0.9411838440111421
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,BERT-99.0,Offline,System Watts,3419.12,40,195,400.0,2,8,390,3200.0,3590.0,0.952401114206128
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,BERT-99.0,Server,System Watts,3373.14,40,195,400.0,2,8,390,3200.0,3590.0,0.9395933147632312
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,System Watts,3431.66,40,195,400.0,2,8,390,3200.0,3590.0,0.9558941504178272
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,BERT-99.9,Server,System Watts,3409.41,40,195,400.0,2,8,390,3200.0,3590.0,0.9496963788300835
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,DLRM-99.0,Offline,System Watts,3266.61,40,195,400.0,2,8,390,3200.0,3590.0,0.9099192200557104
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,DLRM-99.0,Server,System Watts,3067.57,40,195,400.0,2,8,390,3200.0,3590.0,0.8544763231197772
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,DLRM-99.9,Offline,System Watts,3266.61,40,195,400.0,2,8,390,3200.0,3590.0,0.9099192200557104
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,DLRM-99.9,Server,System Watts,3067.57,40,195,400.0,2,8,390,3200.0,3590.0,0.8544763231197772
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,RNN-T,Offline,System Watts,3419.55,40,195,400.0,2,8,390,3200.0,3590.0,0.9525208913649026
Table - Inference (2).csv,2.0-032,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM4-40GB,SXM,40GB,NVIDIA A100-SXM4-40GB,8,Closed - Power,1,8,Inference,RNN-T,Server,System Watts,3393.75,40,195,400.0,2,8,390,3200.0,3590.0,0.9453342618384402
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,BERT-99.0,Offline,System Watts,1371.41,,225,75.0,2,16,450,1200.0,1650.0,0.8311575757575758
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,BERT-99.0,Server,System Watts,1361.9,,225,75.0,2,16,450,1200.0,1650.0,0.8253939393939395
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,BERT-99.9,Offline,System Watts,1203.72,,225,75.0,2,16,450,1200.0,1650.0,0.7295272727272727
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,BERT-99.9,Server,System Watts,1215.17,,225,75.0,2,16,450,1200.0,1650.0,0.7364666666666667
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,ResNet,Offline,System Watts,1532.39,,225,75.0,2,16,450,1200.0,1650.0,0.9287212121212122
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,ResNet,Server,System Watts,1348.78,,225,75.0,2,16,450,1200.0,1650.0,0.8174424242424242
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,SSD-Large,Offline,System Watts,1507.1,,225,75.0,2,16,450,1200.0,1650.0,0.9133939393939393
Table - Inference (2).csv,2.0-035,GIGABYTE,Available Cloud,Gigabyte G292-Z43 (16x QAIC100; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,SSD-Large,Server,System Watts,1493.62,,225,75.0,2,16,450,1200.0,1650.0,0.9052242424242424
Table - Inference (2).csv,2.0-053,Krai,Available Cloud,Gigabyte R282-Z93 (5x QAIC100; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5,Closed - Power,1,5,Inference,BERT-99.0,Offline,System Watts,438.99,,120,75.0,2,5,240,375.0,615.0,0.7138048780487805
