date,voll_mean,voll_min,voll_max,obs_count,series,aws_ondemand_price_usd_per_hour,aws_ondemand_voll,azure_ondemand_price_usd_per_hour,azure_ondemand_voll,comparison_power_mw
2025-08-11,2097.791379479306,1844.2553000359324,2254.0424002874597,11,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-12,2010.4260240747396,1820.7420050305427,2239.018145885735,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-13,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-13,2033.576251646904,1790.424002874596,2248.4279554437658,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-14,2053.7741319047464,1791.5468918433346,2238.860941430112,11,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-15,2115.5153311773865,1801.3160258713617,2288.4252605102406,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-15,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-16,2099.3064289136423,1804.7296083363276,2390.6530722242182,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-17,2154.569409510121,1816.4525691699605,2467.3913043478265,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-18,2096.56657982992,1815.0601868487247,2549.227452389508,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-18,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-19,2196.8068780692297,1819.6415738411786,2685.4338842975208,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-20,2242.3007246376815,1824.1555874955086,2713.7531440891125,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-20,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-21,2268.2602162479993,1865.2533237513476,2749.775422206252,11,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-22,2367.0424601748714,1887.4865253323753,2918.837585339562,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-22,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-23,2326.9291232482933,1886.5432985986345,3022.2781171397774,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-24,2258.094157982992,1923.48634567014,2974.3532159540064,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-25,2393.375275909861,1987.2888968738773,2917.6473230326988,14,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-25,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-26,2459.2166726554083,2081.0501257635647,2816.632231404959,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-27,2428.26168621174,2081.095041322314,2762.4416097736257,11,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-27,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-28,2423.87561384597,2054.0558749550846,2672.5431189363994,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-29,2374.339741286382,2033.507006827165,2654.644268774704,10,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-29,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-30,2419.617993172835,2044.2867409270573,2666.2998562702123,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-08-31,2411.735936439494,2059.7601509162773,2669.982932087675,9,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-01,2423.823212360762,2057.424541861301,2601.9583183614805,14,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-01,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-02,2394.4559228650137,2070.427596119296,2593.312073302192,9,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-03,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-03,2352.7115177312808,2065.0377290693496,2578.916636722961,13,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-04,2360.984474188526,2056.683435141933,2515.810276679842,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-05,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-05,2355.6463847965824,2047.0715055695293,2525.06288178225,9,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-06,2409.122991632873,2068.7432626661875,2663.3129716133667,14,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-07,2363.5484040004794,2034.023535752785,2692.822493711822,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-08,2283.882051742724,2040.603665109594,2687.3652533237514,10,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-08,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-09,2403.147618192085,2012.711103126123,2700.0763564498743,14,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-10,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-10,2368.0006587615285,1998.8771110312614,2700.3683075817466,15,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-11,2358.1772517666786,1979.922745238951,2696.6403162055335,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-12,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-12,2357.264479142848,1951.019583183615,2693.4737693136904,11,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-13,2388.164750269493,1955.3539346029463,2684.715235357528,10,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-14,2374.654966844151,1938.01652892562,2672.2960833632774,11,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-15,2289.1832105641392,1901.4777218828606,2663.8744160977367,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-15,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-16,2266.0593538692715,1813.5555156306145,2667.9617319439453,11,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-17,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-17,2313.012785962391,1819.5742005030543,2677.1469637082287,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-18,2275.6411696011496,1781.0366510959398,2682.4694574200503,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-19,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-19,2237.9154689184334,1741.9601149838304,2679.819439453827,10,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-20,2247.76238852775,1748.6749910168883,2695.0682716492997,11,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-21,2172.906934962271,1777.488321954725,2654.2400287459577,10,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-22,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-22,2284.51760689903,1778.6561264822135,2567.553000359325,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-23,2166.115702479339,1778.0946819978442,2521.8738771110316,10,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-24,2140.7878189004673,1806.818181818182,2512.5314408911245,11,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-24,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-25,2234.659465205414,1805.8300395256917,2627.8521379805966,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-26,2297.502694933525,1777.6455264103486,2695.3826805605463,10,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-26,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-27,2199.0957000838425,1752.8296802012217,2705.533596837945,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-28,2222.045247242876,1705.6683435141933,2576.3339920948615,13,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-29,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-29,2018.9337794945504,1632.6131872080489,2412.4146604383764,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-09-30,2012.98059647862,1556.4813151275603,2359.3244699964066,9,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-10-01,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-10-01,1935.2860372499701,1495.0592885375493,2364.6918792669785,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-10-02,1917.880322493712,1436.9834710743803,2375.808480057492,8,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-10-03,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-10-03,1936.3076960768303,1429.9766439094503,2367.948257276321,11,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-10-04,1950.098814229249,1437.095759971254,2360.2003233920227,11,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-10-05,1960.9427134130692,1439.4538268056056,2444.6640316205535,7,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-10-06,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-10-06,2071.321415738412,1439.4762845849802,2489.1528925619837,10,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-10-07,2114.826625943227,1440.0377290693498,2510.6899029823935,12,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-10-08,2063.6045144219775,1449.604743083004,2509.589471793029,11,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-10-08,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
