provider,instance_type,instance_units,instance_vcpu,instance_memory_gb,instance_memory_unit,instance_avg_power_w,instance_avg_power_unit,instance_duration_hours,instance_other_consumption_ratio,instance_usage_location,instance_use_time_ratio,instance_hours_life_time,instance_gwp_embedded,instance_gwp_use,instance_adp_embedded,instance_adp_use,cpu_component_count,cpu_component_keys,cpu_name,cpu_name_status,cpu_name_source,cpu_manufacturer,cpu_manufacturer_status,cpu_manufacturer_source,cpu_family,cpu_family_status,cpu_family_source,cpu_model_range,cpu_model_range_status,cpu_model_range_source,cpu_tdp,cpu_tdp_unit,cpu_tdp_status,cpu_tdp_source,cpu_units,cpu_units_status,cpu_core_units,cpu_core_units_status,cpu_core_units_source,cpu_threads,cpu_threads_status,cpu_threads_source,cpu_die_size,cpu_die_size_unit,cpu_die_size_status,cpu_die_size_source,cpu_avg_power,cpu_avg_power_unit,cpu_avg_power_status,cpu_time_workload,cpu_time_workload_unit,cpu_time_workload_status,cpu_use_time_ratio,cpu_use_time_ratio_unit,cpu_use_time_ratio_status,cpu_hours_life_time,cpu_hours_life_time_unit,cpu_hours_life_time_status,cpu_hours_life_time_source,cpu_power_watt_at_0pct,cpu_power_watt_at_10pct,cpu_power_watt_at_50pct,cpu_power_watt_at_100pct,cpu_avg_power_sum,cpu_gwp_embedded_sum,cpu_gwp_use_sum,cpu_adp_embedded_sum,cpu_adp_use_sum,ram_component_count,ram_component_keys,ram_units,ram_units_status,ram_capacity,ram_capacity_unit,ram_capacity_status,ram_avg_power,ram_avg_power_unit,ram_avg_power_status,ram_time_workload,ram_time_workload_unit,ram_time_workload_status,ram_use_time_ratio,ram_use_time_ratio_unit,ram_use_time_ratio_status,ram_hours_life_time,ram_hours_life_time_unit,ram_hours_life_time_status,ram_hours_life_time_source,ram_avg_power_sum,ram_gwp_embedded_sum,ram_gwp_use_sum,ram_adp_embedded_sum,ram_adp_use_sum,gpu_component_count,gpu_component_keys,component_avg_power_sum_w
aws,c3.2xlarge,,8.0,15.0,GB,51.439612000000004,W,8760.0,0.33,EEE,1.0,52560.0,26.0,170.0,0.0061,3e-05,1,CPU-1,Intel Xeon E5-2680 V2,COMPLETED,fuzzy match,Intel,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Ivy Bridge,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Xeon E5,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,115.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,10.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,20.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,341.0,mm2,COMPLETED,Value of cpu_manufacture https://en.wikichip.org/wiki/intel/microarchitectures/ivy_bridge_(client)#Deca-core_Ivy_Bridge_Die : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,34.4164,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,13.799999999999999,36.800000000000004,86.25,117.3,34.4164,1.057,110.0,0.00136,2e-05,1,RAM-1,30.0,ARCHETYPE,2.0,GB,ARCHETYPE,4.26,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,4.26,10.9,14.0,0.00224,2.4e-06,0,,38.6764
aws,c3.4xlarge,,16.0,30.0,GB,102.87922400000001,W,8760.0,0.33,EEE,1.0,52560.0,52.0,300.0,0.0123,6e-05,1,CPU-1,Intel Xeon E5-2680 V2,COMPLETED,fuzzy match,Intel,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Ivy Bridge,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Xeon E5,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,115.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,10.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,20.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,341.0,mm2,COMPLETED,Value of cpu_manufacture https://en.wikichip.org/wiki/intel/microarchitectures/ivy_bridge_(client)#Deca-core_Ivy_Bridge_Die : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,68.8328,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,13.799999999999999,36.800000000000004,86.25,117.3,68.8328,2.114,230.0,0.00272,4e-05,1,RAM-1,30.0,ARCHETYPE,2.0,GB,ARCHETYPE,8.52,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,8.52,22.0,28.0,0.00448,5e-06,0,,77.3528
aws,c3.8xlarge,,32.0,60.0,GB,205.75844800000002,W,8760.0,0.33,EEE,1.0,52560.0,103.0,700.0,0.025,0.00012,1,CPU-1,Intel Xeon E5-2680 V2,COMPLETED,fuzzy match,Intel,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Ivy Bridge,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Xeon E5,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,115.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,10.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,20.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,341.0,mm2,COMPLETED,Value of cpu_manufacture https://en.wikichip.org/wiki/intel/microarchitectures/ivy_bridge_(client)#Deca-core_Ivy_Bridge_Die : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,137.6656,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,13.799999999999999,36.800000000000004,86.25,117.3,137.6656,4.229,500.0,0.005441,8e-05,1,RAM-1,30.0,ARCHETYPE,2.0,GB,ARCHETYPE,17.04,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,17.04,44.0,60.0,0.00896,1e-05,0,,154.7056
aws,c4.large,,2.0,3.75,GB,14.849450000000003,W,8760.0,0.33,EEE,1.0,52560.0,6.1,50.0,0.00151,8e-06,1,CPU-1,Intel Xeon E5-2666 V3,COMPLETED,fuzzy match,Intel,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Haswell,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Xeon E5,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,135.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,10.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,20.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,408.0,mm2,COMPLETED,Linear regression of cpu_manufacture : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,10.100000000000001,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,16.2,43.2,101.25,137.7,10.100000000000001,0.2863,30.0,0.00034,6e-06,1,RAM-1,30.0,ARCHETYPE,2.0,GB,ARCHETYPE,1.065,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,1.065,2.7,4.0,0.00056,6e-07,0,,11.165000000000001
aws,c4.large.elasticsearch,,2.0,3.75,GB,14.849450000000003,W,8760.0,0.33,EEE,1.0,52560.0,6.1,50.0,0.00151,8e-06,1,CPU-1,Intel Xeon E5-2666 V3,COMPLETED,fuzzy match,Intel,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Haswell,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Xeon E5,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,135.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,10.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,20.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,408.0,mm2,COMPLETED,Linear regression of cpu_manufacture : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,10.100000000000001,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,16.2,43.2,101.25,137.7,10.100000000000001,0.2863,30.0,0.00034,6e-06,1,RAM-1,30.0,ARCHETYPE,2.0,GB,ARCHETYPE,1.065,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,1.065,2.7,4.0,0.00056,6e-07,0,,11.165000000000001
aws,c4.xlarge,,4.0,7.5,GB,29.698900000000005,W,8760.0,0.33,EEE,1.0,52560.0,12.2,100.0,0.003,2e-05,1,CPU-1,Intel Xeon E5-2666 V3,COMPLETED,fuzzy match,Intel,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Haswell,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Xeon E5,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,135.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,10.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,20.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,408.0,mm2,COMPLETED,Linear regression of cpu_manufacture : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,20.200000000000003,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,16.2,43.2,101.25,137.7,20.200000000000003,0.5726,70.0,0.0006801,1.1e-05,1,RAM-1,30.0,ARCHETYPE,2.0,GB,ARCHETYPE,2.13,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,2.13,5.5,7.0,0.00112,1.2e-06,0,,22.330000000000002
aws,c4.xlarge.elasticsearch,,4.0,7.5,GB,29.698900000000005,W,8760.0,0.33,EEE,1.0,52560.0,12.2,100.0,0.003,2e-05,1,CPU-1,Intel Xeon E5-2666 V3,COMPLETED,fuzzy match,Intel,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Haswell,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Xeon E5,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,135.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,10.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,20.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,408.0,mm2,COMPLETED,Linear regression of cpu_manufacture : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,20.200000000000003,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,16.2,43.2,101.25,137.7,20.200000000000003,0.5726,70.0,0.0006801,1.1e-05,1,RAM-1,30.0,ARCHETYPE,2.0,GB,ARCHETYPE,2.13,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,2.13,5.5,7.0,0.00112,1.2e-06,0,,22.330000000000002
aws,c4.2xlarge,,8.0,15.0,GB,59.39780000000001,W,8760.0,0.33,EEE,1.0,52560.0,24.0,200.0,0.0061,3e-05,1,CPU-1,Intel Xeon E5-2666 V3,COMPLETED,fuzzy match,Intel,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Haswell,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Xeon E5,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,135.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,10.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,20.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,408.0,mm2,COMPLETED,Linear regression of cpu_manufacture : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,40.400000000000006,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,16.2,43.2,101.25,137.7,40.400000000000006,1.145,130.0,0.00136,2e-05,1,RAM-1,30.0,ARCHETYPE,2.0,GB,ARCHETYPE,4.26,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,4.26,10.9,14.0,0.00224,2.4e-06,0,,44.660000000000004
aws,c4.2xlarge.elasticsearch,,8.0,15.0,GB,59.39780000000001,W,8760.0,0.33,EEE,1.0,52560.0,24.0,200.0,0.0061,3e-05,1,CPU-1,Intel Xeon E5-2666 V3,COMPLETED,fuzzy match,Intel,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Haswell,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Xeon E5,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,135.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,10.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,20.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,408.0,mm2,COMPLETED,Linear regression of cpu_manufacture : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,40.400000000000006,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,16.2,43.2,101.25,137.7,40.400000000000006,1.145,130.0,0.00136,2e-05,1,RAM-1,30.0,ARCHETYPE,2.0,GB,ARCHETYPE,4.26,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,4.26,10.9,14.0,0.00224,2.4e-06,0,,44.660000000000004
aws,c4.4xlarge,,16.0,30.0,GB,118.79560000000002,W,8760.0,0.33,EEE,1.0,52560.0,49.0,400.0,0.0121,7e-05,1,CPU-1,Intel Xeon E5-2666 V3,COMPLETED,fuzzy match,Intel,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Haswell,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Xeon E5,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,135.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,10.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,20.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,408.0,mm2,COMPLETED,Linear regression of cpu_manufacture : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,80.80000000000001,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,16.2,43.2,101.25,137.7,80.80000000000001,2.29,300.0,0.00272,5e-05,1,RAM-1,30.0,ARCHETYPE,2.0,GB,ARCHETYPE,8.52,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,8.52,22.0,28.0,0.00448,5e-06,0,,89.32000000000001
aws,c4.4xlarge.elasticsearch,,16.0,30.0,GB,118.79560000000002,W,8760.0,0.33,EEE,1.0,52560.0,49.0,400.0,0.0121,7e-05,1,CPU-1,Intel Xeon E5-2666 V3,COMPLETED,fuzzy match,Intel,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Haswell,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Xeon E5,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,135.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,10.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,20.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,408.0,mm2,COMPLETED,Linear regression of cpu_manufacture : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,80.80000000000001,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,16.2,43.2,101.25,137.7,80.80000000000001,2.29,300.0,0.00272,5e-05,1,RAM-1,30.0,ARCHETYPE,2.0,GB,ARCHETYPE,8.52,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,8.52,22.0,28.0,0.00448,5e-06,0,,89.32000000000001
aws,c4.8xlarge,,36.0,60.0,GB,264.4572,W,8760.0,0.33,EEE,1.0,52560.0,104.0,900.0,0.026,0.00015,1,CPU-1,Intel Xeon E5-2666 V3,COMPLETED,fuzzy match,Intel,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Haswell,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Xeon E5,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,135.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,10.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,20.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,408.0,mm2,COMPLETED,Linear regression of cpu_manufacture : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,181.8,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,16.2,43.2,101.25,137.7,181.8,5.153,600.0,0.006121,0.0001,1,RAM-1,30.0,ARCHETYPE,2.0,GB,ARCHETYPE,17.04,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,17.04,44.0,60.0,0.00896,1e-05,0,,198.84
