Geography,Region Name,Region,Availability Zone,Modified Date Time,Instance Price
US,US West (Oregon),us-west-2,us-west-2a,1/12/2025 4:32,12.3749
US,US West (Oregon),us-west-2,us-west-2b,1/12/2025 5:33,12.6215
US,US West (Oregon),us-west-2,us-west-2c,1/12/2025 6:47,11.9205
US,US West (Oregon),us-west-2,us-west-2a,1/12/2025 9:02,12.4588
US,US West (Oregon),us-west-2,us-west-2c,1/12/2025 11:33,11.9521
US,US West (Oregon),us-west-2,us-west-2b,1/12/2025 11:47,12.6564
US,US West (Oregon),us-west-2,us-west-2a,1/12/2025 15:47,12.5439
US,US West (Oregon),us-west-2,us-west-2b,1/12/2025 17:17,12.6038
US,US West (Oregon),us-west-2,us-west-2c,1/12/2025 19:47,11.8958
US,US West (Oregon),us-west-2,us-west-2b,1/12/2025 22:18,12.6525
US,US West (Oregon),us-west-2,us-west-2c,1/12/2025 23:32,11.8422
US,US West (Oregon),us-west-2,us-west-2a,1/13/2025 0:02,12.5912
US,US West (Oregon),us-west-2,us-west-2b,1/13/2025 4:17,12.6899
US,US West (Oregon),us-west-2,us-west-2a,1/13/2025 8:01,12.6233
US,US West (Oregon),us-west-2,us-west-2a,1/13/2025 12:17,12.5473
US,US West (Oregon),us-west-2,us-west-2b,1/13/2025 12:33,12.759
US,US West (Oregon),us-west-2,us-west-2c,1/13/2025 16:48,11.8623
US,US West (Oregon),us-west-2,us-west-2b,1/13/2025 20:03,12.8096
US,US West (Oregon),us-west-2,us-west-2a,1/13/2025 20:19,12.5677
US,US West (Oregon),us-west-2,us-west-2c,1/14/2025 0:02,11.8985
US,US West (Oregon),us-west-2,us-west-2a,1/14/2025 0:47,12.5221
